service,year1_fpr_target,model_name,threshold_mean,threshold_std,total_alerts_mean,total_alerts_std,false_alarm_rate_mean,false_alarm_rate_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,auprc_mean,auprc_std,event_recall_mean,event_recall_std,mean_detection_delay_mean,mean_detection_delay_std,cost_weighted_recall_mean,cost_weighted_recall_std,mean_mctd_mean,mean_mctd_std,cost_to_detect_ratio_mean,cost_to_detect_ratio_std,avoided_cost_ratio_mean,avoided_cost_ratio_std,alert_cost_efficiency_mean,alert_cost_efficiency_std
Oracle / Compute,0.005,EWMA,2.824927090816265,0.16419284461706168,10.666666666666666,3.2145502536643185,0.0,0.0,1.0,0.0,0.09034391534391534,0.030133482888031696,0.1647667555986741,0.05154075891446029,0.5107900608150167,0.004517717207595578,0.3703703703703704,0.09799078929868854,1.7622655122655122,1.2443234863824666,0.519719540472276,0.05503621745546781,113.39099580842874,24.69602445210574,0.5633485208094692,0.08633071568308594,0.4366514791905309,0.08633071568308591,279.46156641007946,86.80718864127577
Oracle / Compute,0.005,IsolationForest,0.10095804042940014,0.006961591923351241,62.333333333333336,9.073771725877465,0.07630414925822811,0.030235291688098787,0.7065639674335328,0.0751913062120945,0.36772486772486773,0.05284387395618563,0.48182258759734586,0.05123531956183369,0.6629719811220993,0.03417493181093121,0.8641975308641975,0.021383343303319455,0.9492753623188407,0.5518200395216211,0.9517554272642514,0.005909844831659494,19.639214754747425,7.139407698075265,0.0984982392414012,0.03773888907900543,0.9015017607585988,0.037738889079005446,83.33604188710781,9.734330307093952
Oracle / Compute,0.005,LSTM_AE,0.2656350982685881,0.09315454624371845,268.3333333333333,7.63762615825974,0.7446041125034862,0.01943758732495021,0.31807735474402143,0.027393065429618307,0.7147486772486773,0.03626468159379524,0.43988930512798324,0.03043327792776131,0.2851970738002096,0.02963929316164581,0.9753086419753086,0.04276668660663891,0.6508641975308641,0.2683745037386619,0.9987321351057331,0.0021960064140032526,6.764192963037217,4.564579077232525,0.03385562336979841,0.023570086620841195,0.9661443766302016,0.02357008662084121,20.103330616935974,1.1977087690187949
Oracle / Compute,0.005,Prophet,3.248990238366806,0.10367120999196829,98.33333333333333,11.150485789118486,0.13605284672620102,0.023492766017987634,0.6618426937575874,0.011563123487948662,0.5446428571428571,0.038918740567327435,0.5968913311914418,0.022144434287820515,0.7165004551101107,0.010280096297662923,0.9382716049382717,0.04276668660663897,1.0331196581196582,0.23122136382332642,0.9946822006687147,0.002347220082610613,9.513337934675528,2.865430912646338,0.04815251827916165,0.01638493571519152,0.9518474817208383,0.01638493571519156,54.825683462868035,2.5900029646190967
Oracle / Compute,0.005,SeasonalNaiveMAD,10.917927306986579,3.56369707736651,9.333333333333334,7.637626158259733,0.0,0.0,1.0,0.0,0.07982804232804232,0.06468872710367791,0.14330131258700265,0.11401110287034506,0.6780514600839732,0.032264422121790724,0.25925925925925924,0.19598157859737708,1.2693602693602692,0.23674607180130564,0.407451249079078,0.25663303936411014,135.43599429046625,61.79380475653103,0.6663410265258259,0.2611682355968451,0.3336589734741741,0.2611682355968451,374.4091639382905,275.13579816393593
Oracle / Compute,0.01,EWMA,2.673574967115749,0.10834780426745115,12.333333333333334,2.0816659994661326,0.0,0.0,1.0,0.0,0.10403439153439153,0.02136632395330877,0.18800468247000293,0.03546337034818613,0.5107900608150167,0.004517717207595578,0.4074074074074074,0.09799078929868854,1.310897435897436,0.5625068485228499,0.5731868226009429,0.04317133574730004,98.63091639718986,11.33296771339796,0.4921541805657362,0.028689086264048314,0.5078458194342638,0.0286890862640483,255.21304133657043,44.32297361005523
Oracle / Compute,0.01,IsolationForest,0.09213383501533945,0.005516923064701205,76.66666666666667,3.214550253664317,0.10327333208904976,0.01781771405521216,0.6704733237592609,0.04206333830648781,0.4318121693121693,0.04218327384668742,0.5247420274930723,0.03924406004177261,0.6629719811220993,0.03417493181093121,0.8888888888888888,0.03703703703703705,0.9046618357487922,0.4842669444634488,0.9726735198522248,0.024424597532329978,13.60907369911092,6.129777543954715,0.0674582217219561,0.02827321043847662,0.932541778278044,0.0282732104384766,68.49168070000616,2.7714371075595223
Oracle / Compute,0.01,LSTM_AE,0.2425602265199028,0.08966359484486044,277.3333333333333,8.082903768654765,0.7664398267948256,0.01580747397123232,0.32078966867788716,0.027348233533325363,0.7452380952380953,0.04305509838101219,0.4482265824850009,0.0322702806371433,0.2851970738002096,0.02963929316164581,0.9753086419753086,0.04276668660663891,0.5520987654320987,0.16738992588720233,0.9987321351057331,0.0021960064140032526,4.879257168209388,2.385851538774965,0.02439350721146731,0.01224831634073857,0.9756064927885326,0.012248316340738565,19.44450937737116,0.9708073400001457
Oracle / Compute,0.01,Prophet,2.9033014093151057,0.1292934396747276,113.66666666666667,17.243356208503418,0.1738354613845141,0.04260989105720712,0.6281259698640359,0.04008061440118014,0.59510582010582,0.053505740640748825,0.6087701307123168,0.012334140040690111,0.7165004551101107,0.010280096297662923,0.9506172839506172,0.0565750085797018,0.8028252611585945,0.2792741158287467,0.9957371110273413,0.003957503218797965,6.1844383450771305,1.7813428829770517,0.03131688102731411,0.010594009965964456,0.9686831189726859,0.01059400996596444,47.80762361767834,5.200846137630344
Oracle / Compute,0.01,SeasonalNaiveMAD,7.316295445840485,1.372442891908971,15.666666666666666,7.767453465154029,0.0013175230566534913,0.0022820168742672957,0.9848484848484849,0.026243194054073875,0.1310185185185185,0.06798938582133347,0.22652185297767455,0.10825191778461457,0.6780514600839732,0.032264422121790724,0.3950617283950617,0.11905741680238216,1.9871794871794872,0.48089741880797576,0.6183501170430393,0.1766399978973873,99.37546686283694,41.46343448607544,0.4897264451002587,0.1705930051437087,0.5102735548997414,0.1705930051437087,241.2511813623247,94.36197490803441
Oracle / Compute,0.02,EWMA,2.382987243267879,0.02541489710143475,15.0,1.0,0.0,0.0,1.0,0.0,0.1257936507936508,0.007175849730168702,0.22342743243869653,0.011312333943596972,0.5107900608150167,0.004517717207595578,0.46913580246913583,0.021383343303319462,1.0320512820512822,0.36097200577695093,0.6276231780571052,0.018894072604968563,83.3425147889825,9.051940543255757,0.41697773817236367,0.043341787922718124,0.5830222618276363,0.04334178792271814,226.453296429606,18.61952489512368
Oracle / Compute,0.02,IsolationForest,0.07825744710571346,0.008781430795088434,104.33333333333333,13.051181300301263,0.16794795249536798,0.03812594000016493,0.6072137791286728,0.05472679054199881,0.5308201058201057,0.0735855251530607,0.5636013239189155,0.04358445448296089,0.6629719811220993,0.03417493181093121,0.9506172839506174,0.042766686606638946,0.8651851851851852,0.28618679329842633,0.9958873530325416,0.00427555859916343,7.8121756625719145,6.32331749012105,0.037981761441588664,0.02848646598633639,0.9620182385584114,0.028486465986336362,52.067516546613916,6.951053157708151
Oracle / Compute,0.02,LSTM_AE,0.19518849213918008,0.05672553204125615,291.0,11.789826122551595,0.7936228103955956,0.020007889759866997,0.3294378261036164,0.03238001241706935,0.8031084656084656,0.06608254986879163,0.466960769553439,0.042027489737029994,0.2851970738002096,0.02963929316164581,0.9753086419753086,0.04276668660663891,0.46567901234567904,0.14395040552257685,0.9987321351057331,0.0021960064140032526,4.0607392573825765,2.759624996846845,0.020563244180887348,0.014445612316041608,0.9794367558191127,0.014445612316041623,18.529150210111972,0.6723760560617733
Oracle / Compute,0.02,Prophet,2.571448051508995,0.2394647402470578,126.0,9.539392014169456,0.20744414589888746,0.0282650579091557,0.5964664903264306,0.035406231868502926,0.6289021164021164,0.02641225046997546,0.6112480138246627,0.00975497861225884,0.7165004551101107,0.010280096297662923,0.9506172839506172,0.0565750085797018,0.6438746438746439,0.1946361097886068,0.9957371110273413,0.003957503218797965,4.640799289394375,2.0602302252217073,0.02334418785506187,0.011061503212301479,0.9766558121449381,0.011061503212301496,42.74826689571904,2.2821650960686393
Oracle / Compute,0.02,SeasonalNaiveMAD,5.445395405338335,0.5336584693049988,22.666666666666668,6.429100507328636,0.006741969448900501,0.006093831162968474,0.9296296296296296,0.06119522830317892,0.17824074074074073,0.05791759222267526,0.296072732692451,0.0795372360440639,0.6780514600839732,0.032264422121790724,0.49382716049382713,0.056575008579701776,1.9619658119658119,0.764085713690185,0.7354068925657442,0.09289343812558416,74.65042774727064,24.417318973678036,0.3699825051643779,0.10071220089782155,0.6300174948356221,0.10071220089782161,181.3777712777468,40.20758688873469
